age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,workout_template_id,nutrition_template_id,tdee_bmr_ratio,height_bin,weight_bin
56,Female,160.0,58.1,High Activity,5.0,5.0,22.6953125,Normal,Fat Loss,1238.0437000000002,1.81,2240.8590970000005,3,1,1.81,150-165,40-70
39,Female,172.7,74.8,High Activity,10.0,2.0,25.079387325320223,Overweight,Fat Loss,1505.4231999999997,1.81,2724.8159919999994,3,2,1.8099999999999998,166-180,71-100
37,Male,188.0,97.5,High Activity,10.0,10.0,27.58601177003169,Overweight,Fat Loss,2086.7325,1.81,3776.985825,3,2,1.81,181-200,71-100
62,Male,182.9,98.4,High Activity,12.0,0.0,29.41492107743508,Overweight,Fat Loss,1932.3899000000004,1.81,3497.6257190000006,3,2,1.81,181-200,71-100
60,Female,154.9,47.6,High Activity,6.0,6.0,19.838284638541037,Normal,Fat Loss,1107.8304,1.81,2005.1730240000002,3,1,1.81,150-165,40-70
19,Male,185.4,83.9,High Activity,5.0,10.0,24.40857925195123,Normal,Fat Loss,1994.2419000000002,1.81,3609.5778390000005,3,1,1.81,181-200,71-100
47,Male,172.7,90.7,High Activity,0.0,5.0,30.41043356158482,Obese,Fat Loss,1865.4382,1.81,3376.443142,3,3,1.81,166-180,71-100
48,Male,154.9,87.5,High Activity,5.0,0.0,36.46743499731807,Obese,Fat Loss,1731.4686000000002,1.81,3133.9581660000003,3,3,1.81,150-165,71-100
36,Female,157.5,65.8,Low Activity,2.0,0.0,26.52557319223986,Overweight,Fat Loss,1388.1005999999998,1.29,1790.6497739999998,1,2,1.29,150-165,40-70
60,Male,182.9,95.3,High Activity,6.0,0.0,28.488231490645965,Overweight,Fat Loss,1902.2132000000001,1.81,3443.0058920000006,3,2,1.8100000000000003,181-200,71-100
50,Male,175.3,63.5,Moderate Activity,3.0,0.0,20.663785885430208,Normal,Fat Loss,1496.4862000000003,1.55,2319.5536100000004,2,1,1.55,166-180,40-70
19,Female,160.0,61.2,High Activity,75.0,0.0,23.90625,Normal,Fat Loss,1426.9194000000002,1.81,2582.7241140000006,3,1,1.81,150-165,40-70
47,Female,160.0,83.9,High Activity,15.0,1.0,32.77343749999999,Obese,Fat Loss,1515.5863000000002,1.81,2743.2112030000003,3,3,1.81,150-165,71-100
24,Female,154.9,63.5,High Activity,8.0,0.0,26.46493854091083,Overweight,Fat Loss,1410.7377,1.81,2553.4352369999997,3,2,1.8099999999999998,150-165,40-70
28,Female,172.7,127.0,High Activity,7.0,0.0,42.58131270475493,Obese,Fat Loss,2035.7466000000002,1.81,3684.7013460000003,3,3,1.81,166-180,101-150
65,Male,154.9,88.5,High Activity,21.0,0.0,36.88420568300171,Obese,Fat Loss,1648.3566,1.81,2983.525446,3,3,1.81,150-165,71-100
49,Female,157.5,72.6,High Activity,17.0,0.0,29.26681783824641,Overweight,Fat Loss,1394.6901999999998,1.81,2524.3892619999997,3,2,1.81,150-165,71-100
18,Female,170.2,58.1,High Activity,10.0,2.0,20.05658650015673,Normal,Fat Loss,1434.1833000000001,1.81,2595.8717730000003,3,1,1.81,166-180,40-70
61,Female,160.0,65.8,High Activity,21.0,0.0,25.703124999999996,Overweight,Fat Loss,1287.5955999999996,1.81,2330.5480359999992,3,2,1.8099999999999998,150-165,40-70
60,Male,172.7,74.8,High Activity,0.0,6.0,25.079387325320223,Overweight,Fat Loss,1578.6248999999998,1.81,2857.311069,3,2,1.81,166-180,71-100
51,Male,172.7,117.9,High Activity,7.0,8.0,39.53021077079218,Obese,Fat Loss,2207.1286,1.81,3994.902766,3,3,1.81,166-180,101-150
47,Male,180.3,104.3,High Activity,1.0,40.0,32.084321164362464,Obese,Fat Loss,2084.1098,1.81,3772.2387380000005,3,3,1.81,181-200,101-150
21,Male,154.9,99.8,High Activity,60.0,20.0,41.59371443122679,Obese,Fat Loss,2049.5307000000003,1.81,3709.6505670000006,3,3,1.81,150-165,71-100
46,Female,162.6,81.6,High Activity,18.0,3.0,30.863777272459075,Obese,Fat Loss,1506.7029999999997,1.81,2727.1324299999997,3,3,1.81,150-165,71-100
46,Male,154.9,83.9,High Activity,20.0,5.0,34.96706052885699,Obese,Fat Loss,1694.5934000000004,1.81,3067.214054000001,3,3,1.81,150-165,71-100
20,Male,195.6,93.9,High Activity,6.0,4.0,24.543013787998547,Normal,Fat Loss,2171.4847,1.81,3930.387307,3,1,1.81,181-200,71-100
24,Male,180.3,88.5,High Activity,5.0,0.0,27.223992550777357,Overweight,Fat Loss,2003.0082000000002,1.81,3625.4448420000003,3,2,1.81,181-200,71-100
51,Male,175.3,70.3,High Activity,6.0,0.0,22.87660075190147,Normal,Fat Loss,1581.9088000000002,1.81,2863.2549280000003,3,1,1.81,166-180,71-100
59,Male,170.2,72.6,High Activity,10.0,2.0,25.06210292446434,Overweight,Fat Loss,1542.831,1.81,2792.52411,3,2,1.81,166-180,71-100
60,Female,165.1,63.5,Low Activity,2.0,0.0,23.29590457997484,Normal,Fat Loss,1286.4572999999998,1.29,1659.5299169999998,1,1,1.29,166-180,40-70
52,Female,170.2,61.2,High Activity,10.0,5.0,21.126731390870766,Normal,Fat Loss,1315.6290000000001,1.81,2381.2884900000004,3,1,1.81,166-180,40-70
42,Male,185.4,84.8,High Activity,15.0,5.0,24.670411448932825,Normal,Fat Loss,1875.7282000000002,1.81,3395.0680420000003,3,1,1.81,181-200,71-100
29,Female,172.7,59.0,High Activity,10.0,5.0,19.78186968173654,Normal,Fat Loss,1402.6206,1.81,2538.743286,3,1,1.81,166-180,40-70
55,Female,172.7,56.7,High Activity,10.0,3.0,19.01071205007563,Normal,Fat Loss,1268.7724999999998,1.81,2296.478225,3,1,1.81,166-180,40-70
44,Male,175.3,86.2,Moderate Activity,4.0,1.0,28.050682572032816,Overweight,Fat Loss,1834.6601000000005,1.55,2843.723155000001,2,2,1.55,166-180,71-100
54,Male,175.3,70.3,High Activity,5.0,0.0,22.87660075190147,Normal,Fat Loss,1564.8778000000002,1.81,2832.4288180000003,3,1,1.81,166-180,71-100
52,Female,172.7,62.6,High Activity,0.0,8.0,20.98889901824928,Normal,Fat Loss,1336.3198,1.81,2418.738838,3,1,1.8100000000000003,166-180,40-70
48,Male,180.3,77.1,High Activity,7.0,7.0,23.717173171355185,Normal,Fat Loss,1714.0344,1.81,3102.4022640000003,3,1,1.81,181-200,71-100
60,Male,182.9,112.5,High Activity,5.0,0.0,33.6298640367017,Obese,Fat Loss,2132.6416000000004,1.81,3860.0812960000007,3,3,1.81,181-200,101-150
41,Male,154.9,99.8,High Activity,15.0,1.0,41.59371443122679,Obese,Fat Loss,1935.9907000000003,1.81,3504.1431670000006,3,3,1.81,150-165,71-100
30,Female,165.1,61.2,High Activity,7.0,0.0,22.45211591014898,Normal,Fat Loss,1395.0892,1.81,2525.111452,3,1,1.8100000000000003,166-180,40-70
62,Female,167.6,61.2,High Activity,0.0,6.0,21.787299001486662,Normal,Fat Loss,1264.2742,1.81,2288.336302,3,1,1.81,166-180,40-70
50,Male,185.4,93.0,High Activity,5.0,3.0,27.0559936880985,Overweight,Fat Loss,1940.1676000000002,1.81,3511.7033560000004,3,2,1.81,181-200,71-100
60,Male,180.3,113.4,Low Activity,2.0,0.0,34.88362435319946,Obese,Fat Loss,2132.2215000000006,1.29,2750.5657350000006,1,3,1.29,181-200,101-150
53,Female,160.0,59.0,High Activity,9.0,2.0,23.046875,Normal,Fat Loss,1259.356,1.81,2279.43436,3,1,1.81,150-165,40-70
35,Male,165.1,59.0,High Activity,5.0,0.0,21.645013704228592,Normal,Fat Loss,1472.4049000000002,1.81,2665.0528690000006,3,1,1.81,166-180,40-70
46,Male,172.7,89.8,High Activity,13.0,50.0,30.108676227456638,Obese,Fat Loss,1859.0579,1.81,3364.894799,3,3,1.81,166-180,71-100
32,Female,152.4,74.8,Low Activity,0.0,0.0,32.20561996679549,Obese,Fat Loss,1472.8437999999999,1.29,1899.968502,1,3,1.29,150-165,71-100
27,Female,170.2,79.4,High Activity,5.0,6.0,27.409517523449985,Overweight,Fat Loss,1592.1744,1.81,2881.835664,3,2,1.81,166-180,71-100
35,Female,165.1,122.5,Low Activity,0.0,0.0,44.94091828420343,Obese,Fat Loss,1940.2803000000001,1.29,2502.9615870000002,1,3,1.29,166-180,101-150
38,Male,180.3,108.9,High Activity,7.0,3.0,33.49935354553281,Obese,Fat Loss,2196.829,1.81,3976.2604900000006,3,3,1.81,181-200,101-150
65,Male,188.0,83.9,High Activity,20.0,0.0,23.73811679492984,Normal,Fat Loss,1745.5773000000004,1.81,3159.494913000001,3,1,1.81,181-200,71-100
34,Female,162.6,63.5,High Activity,5.0,4.0,24.017767852955284,Normal,Fat Loss,1391.2922999999998,1.81,2518.239063,3,1,1.8100000000000003,150-165,40-70
59,Male,157.5,49.9,High Activity,10.0,0.0,20.115898211136308,Normal,Fat Loss,1177.7718000000002,1.81,2131.7669580000006,3,1,1.8100000000000003,150-165,40-70
65,Female,170.2,68.0,High Activity,9.0,0.0,23.474145989856407,Normal,Fat Loss,1322.2186,1.81,2393.215666,3,1,1.81,166-180,40-70
42,Female,182.9,81.6,High Activity,12.0,0.0,24.392861381287627,Normal,Fat Loss,1586.9123999999997,1.81,2872.3114439999995,3,1,1.81,181-200,71-100
59,Male,175.3,108.9,High Activity,7.0,4.0,35.437579258635424,Obese,Fat Loss,2053.617,1.81,3717.0467700000004,3,3,1.81,166-180,101-150
28,Male,190.5,90.7,Moderate Activity,2.0,2.0,24.99293887476664,Normal,Fat Loss,2058.7234,1.55,3191.0212699999997,2,1,1.55,181-200,71-100
42,Female,160.0,72.6,High Activity,20.0,12.0,28.359374999999996,Overweight,Fat Loss,1432.7451999999998,1.81,2593.268812,3,2,1.81,150-165,71-100
25,Male,182.9,79.4,Moderate Activity,2.0,2.0,23.73521070679213,Normal,Fat Loss,1887.8959000000002,1.55,2926.2386450000004,2,1,1.55,181-200,71-100
44,Male,182.9,104.3,Moderate Activity,3.0,0.0,31.1786206135821,Obese,Fat Loss,2113.6182000000003,1.55,3276.108210000001,2,3,1.55,181-200,101-150
50,Female,157.5,65.8,High Activity,20.0,2.0,26.52557319223986,Overweight,Fat Loss,1327.4805999999999,1.81,2402.739886,3,2,1.81,150-165,40-70
65,Male,182.9,72.6,High Activity,10.0,0.0,21.70247225835149,Normal,Fat Loss,1569.7163,1.81,2841.1865030000004,3,1,1.8100000000000003,181-200,71-100
30,Male,182.9,86.2,High Activity,5.0,2.0,25.767949155232767,Overweight,Fat Loss,1950.6105000000002,1.81,3530.6050050000003,3,2,1.81,181-200,71-100
39,Male,188.0,88.5,High Activity,10.0,2.0,25.039610683567226,Overweight,Fat Loss,1954.8055000000002,1.81,3538.1979550000005,3,2,1.81,181-200,71-100
62,Male,182.9,113.4,High Activity,40.0,10.0,33.89890294899531,Obese,Fat Loss,2133.3449,1.81,3861.3542690000004,3,3,1.81,181-200,101-150
60,Male,172.7,86.2,High Activity,12.0,1.0,28.901646890943898,Overweight,Fat Loss,1731.3507,1.81,3133.744767,3,2,1.81,166-180,71-100
55,Male,175.3,106.1,Moderate Activity,4.0,0.0,34.526420195970786,Obese,Fat Loss,2038.8134000000002,1.55,3160.1607700000004,2,3,1.55,166-180,101-150
37,Male,154.9,90.7,High Activity,10.0,0.0,37.80110119150571,Obese,Fat Loss,1836.786,1.81,3324.58266,3,3,1.81,150-165,71-100
30,Female,154.9,72.6,High Activity,7.0,0.0,30.257551780631907,Obese,Fat Loss,1468.9053999999999,1.81,2658.718774,3,3,1.81,150-165,71-100
48,Female,162.6,65.8,High Activity,6.0,2.0,24.887702751566263,Normal,Fat Loss,1351.9404,1.81,2447.012124,3,1,1.81,150-165,40-70
19,Female,182.9,81.6,High Activity,20.0,35.0,24.392861381287627,Normal,Fat Loss,1686.5023999999999,1.81,3052.569344,3,1,1.81,181-200,71-100
60,Male,182.9,88.5,High Activity,5.0,5.0,26.455493042205333,Overweight,Fat Loss,1811.1136000000006,1.81,3278.115616000001,3,2,1.8099999999999998,181-200,71-100
65,Female,160.0,81.6,High Activity,30.0,0.0,31.874999999999996,Obese,Fat Loss,1416.3781999999999,1.81,2563.644542,3,3,1.81,150-165,71-100
24,Female,167.6,79.4,High Activity,10.0,2.0,28.266528443105248,Overweight,Fat Loss,1597.1096,1.81,2890.768376,3,2,1.81,166-180,71-100
52,Male,180.3,88.5,High Activity,8.0,0.0,27.223992550777357,Overweight,Fat Loss,1844.0522000000003,1.81,3337.7344820000008,3,2,1.81,181-200,71-100
26,Male,188.0,86.2,High Activity,30.0,6.0,24.38886373924853,Normal,Fat Loss,1997.7934000000005,1.81,3616.006054000001,3,1,1.81,181-200,71-100
63,Female,162.6,90.7,High Activity,10.0,0.0,34.305693610441644,Obese,Fat Loss,1517.2407,1.81,2746.205667,3,3,1.81,150-165,71-100
53,Female,162.6,59.0,High Activity,10.0,2.0,22.315721312194675,Normal,Fat Loss,1267.4107999999999,1.81,2294.013548,3,1,1.81,150-165,40-70
64,Female,157.5,56.7,High Activity,4.0,4.0,22.85714285714286,Normal,Fat Loss,1182.7129,1.81,2140.710349,3,1,1.81,150-165,40-70
48,Male,172.7,89.8,High Activity,5.0,1.0,30.108676227456638,Obese,Fat Loss,1847.7039,1.81,3344.344059,3,3,1.81,166-180,71-100
57,Male,185.4,88.0,High Activity,24.0,0.0,25.601370371534067,Overweight,Fat Loss,1833.4436,1.81,3318.532916,3,2,1.81,181-200,71-100
45,Female,180.3,95.3,High Activity,60.0,12.0,29.315779549029173,Overweight,Fat Loss,1692.5515,1.81,3063.518215,3,2,1.81,181-200,71-100
30,Female,182.9,70.3,High Activity,20.0,3.0,21.014928371378925,Normal,Fat Loss,1534.3812999999998,1.81,2777.2301529999995,3,1,1.8099999999999998,181-200,71-100
57,Male,154.9,77.1,High Activity,2.0,5.0,32.133019866208265,Obese,Fat Loss,1541.0468,1.81,2789.2947080000004,3,3,1.81,150-165,71-100
38,Female,167.6,88.5,High Activity,5.0,2.0,31.506143163914537,Obese,Fat Loss,1620.6373,1.81,2933.3535130000005,3,3,1.8100000000000003,166-180,71-100
47,Male,182.9,81.6,High Activity,10.0,0.0,24.392861381287627,Normal,Fat Loss,1792.4753,1.81,3244.380293,3,1,1.81,181-200,71-100
43,Male,185.4,86.2,High Activity,10.0,0.0,25.07770597757087,Overweight,Fat Loss,1888.8070000000002,1.81,3418.7406700000006,3,2,1.81,181-200,71-100
43,Female,162.6,77.1,High Activity,7.0,0.0,29.161730731698466,Overweight,Fat Loss,1478.0814999999998,1.81,2675.3275149999995,3,2,1.8099999999999998,150-165,71-100
57,Male,170.2,81.6,High Activity,18.0,0.0,28.168975187827687,Overweight,Fat Loss,1674.758,1.81,3031.31198,3,2,1.8099999999999998,166-180,71-100
29,Male,180.3,89.4,High Activity,20.0,11.0,27.50084671231069,Overweight,Fat Loss,1986.6805000000002,1.81,3595.8917050000005,3,2,1.81,181-200,71-100
49,Male,154.9,97.5,High Activity,5.0,0.0,40.635141854154426,Obese,Fat Loss,1859.7616,1.81,3366.1684960000002,3,3,1.81,150-165,71-100
61,Female,157.5,72.6,Moderate Activity,3.0,0.0,29.26681783824641,Overweight,Fat Loss,1342.7302,1.55,2081.23181,2,2,1.5500000000000003,150-165,71-100
56,Male,172.7,77.1,Moderate Activity,3.0,0.0,25.850544956981143,Overweight,Fat Loss,1632.146,1.55,2529.8263,2,2,1.55,166-180,71-100
45,Male,182.9,83.9,High Activity,15.0,0.0,25.0804052682602,Overweight,Fat Loss,1834.6424000000004,1.81,3320.7027440000006,3,2,1.8099999999999998,181-200,71-100
61,Male,182.9,74.8,High Activity,0.0,12.0,22.36012293284699,Normal,Fat Loss,1621.8977,1.81,2935.634837,3,1,1.81,181-200,71-100
59,Male,180.3,83.9,Moderate Activity,4.0,1.0,25.80896016960701,Overweight,Fat Loss,1742.6870000000001,1.55,2701.16485,2,2,1.55,181-200,71-100
51,Female,157.5,54.4,High Activity,20.0,3.0,21.929957168052407,Normal,Fat Loss,1217.7348,1.81,2204.099988,3,1,1.81,150-165,40-70
22,Male,170.2,79.4,Low Activity,0.0,0.0,27.409517523449985,Overweight,Fat Loss,1843.9796000000001,1.29,2378.7336840000003,1,2,1.29,166-180,71-100
57,Female,165.1,57.6,Low Activity,0.0,0.0,21.13140320955198,Normal,Fat Loss,1244.8899999999999,1.29,1605.9080999999999,1,1,1.29,166-180,40-70
56,Male,170.2,68.9,High Activity,30.0,0.0,23.784833216192744,Normal,Fat Loss,1510.2931,1.81,2733.6305110000003,3,1,1.81,166-180,40-70
65,Male,182.9,81.2,High Activity,5.0,0.0,24.27328853137936,Normal,Fat Loss,1684.9305000000004,1.81,3049.724205000001,3,1,1.81,181-200,71-100
47,Female,167.6,59.9,Moderate Activity,3.0,0.0,21.324496898513907,Normal,Fat Loss,1317.2031,1.55,2041.664805,2,1,1.55,166-180,40-70
28,Female,165.1,61.2,High Activity,40.0,4.0,22.45211591014898,Normal,Fat Loss,1403.7492,1.81,2540.786052,3,1,1.81,166-180,40-70
54,Female,175.3,70.3,Low Activity,1.0,0.0,22.87660075190147,Normal,Fat Loss,1406.9165,1.29,1814.922285,1,1,1.29,166-180,71-100
62,Female,162.6,52.2,Moderate Activity,3.0,0.0,19.743739872823085,Normal,Fat Loss,1165.5611999999999,1.55,1806.6198599999998,2,1,1.55,150-165,40-70
20,Female,160.0,54.4,High Activity,4.0,6.0,21.25,Normal,Fat Loss,1359.7098,1.81,2461.0747380000003,3,1,1.81,150-165,40-70
52,Male,188.0,93.0,Low Activity,2.0,1.0,26.312811226799457,Overweight,Fat Loss,1941.2910000000004,1.29,2504.2653900000005,1,2,1.29,181-200,71-100
59,Male,175.3,81.6,High Activity,20.0,10.0,26.553778397655197,Overweight,Fat Loss,1687.8789000000002,1.81,3055.0608090000005,3,2,1.81,166-180,71-100
62,Female,170.2,74.8,Low Activity,0.0,0.0,25.821560588842047,Overweight,Fat Loss,1398.0881999999997,1.29,1803.5337779999998,1,2,1.29,166-180,71-100
55,Male,182.9,122.5,High Activity,50.0,1.0,36.61918528440851,Obese,Fat Loss,2294.9966,1.81,4153.943846,3,3,1.81,181-200,101-150
35,Male,182.9,95.3,Moderate Activity,4.0,0.0,28.488231490645965,Overweight,Fat Loss,2044.1382,1.55,3168.4142100000004,2,2,1.55,181-200,71-100
50,Male,154.9,88.5,Low Activity,2.0,0.0,36.88420568300171,Obese,Fat Loss,1733.5116000000003,1.29,2236.2299640000006,1,3,1.29,150-165,71-100
46,Male,160.0,52.2,High Activity,24.0,0.0,20.390625,Normal,Fat Loss,1294.3834,1.81,2342.833954,3,1,1.8100000000000003,150-165,40-70
32,Male,182.9,108.9,High Activity,17.0,0.0,32.553708387527244,Obese,Fat Loss,2243.3684000000003,1.81,4060.496804000001,3,3,1.81,181-200,101-150
44,Male,182.9,81.6,High Activity,10.0,40.0,24.392861381287627,Normal,Fat Loss,1809.5063,1.81,3275.206403,3,1,1.81,181-200,71-100
32,Female,167.6,72.6,Moderate Activity,4.0,0.0,25.84571744294006,Overweight,Fat Loss,1499.59,1.55,2324.3645,2,2,1.5500000000000003,166-180,71-100
54,Male,154.9,88.5,High Activity,5.0,1.0,36.88420568300171,Obese,Fat Loss,1710.8036000000002,1.81,3096.5545160000006,3,3,1.81,150-165,71-100
19,Female,160.0,61.2,High Activity,5.0,0.0,23.90625,Normal,Fat Loss,1426.9194000000002,1.81,2582.7241140000006,3,1,1.81,150-165,40-70
52,Male,188.0,95.3,High Activity,8.0,2.0,26.963558171118155,Overweight,Fat Loss,1972.1041000000002,1.81,3569.5084210000005,3,2,1.81,181-200,71-100
55,Female,167.6,77.1,Low Activity,0.0,0.0,27.44772472246114,Overweight,Fat Loss,1441.6114999999998,1.29,1859.6788349999997,1,2,1.29,166-180,71-100
38,Female,172.7,95.3,High Activity,10.0,1.0,31.952748824906653,Obese,Fat Loss,1699.3167,1.81,3075.7632270000004,3,3,1.81,166-180,71-100
59,Female,167.6,113.4,Low Activity,2.0,0.0,40.37058344393117,Obese,Fat Loss,1759.9576,1.29,2270.345304,1,3,1.29,166-180,101-150
19,Male,188.0,77.1,High Activity,7.0,2.0,21.814169307378904,Normal,Fat Loss,1915.6197,1.81,3467.2716570000002,3,1,1.81,181-200,71-100
51,Female,175.3,61.2,High Activity,15.0,2.0,19.915333798241395,Normal,Fat Loss,1335.7588,1.81,2417.7234280000002,3,1,1.81,166-180,40-70
65,Male,180.3,83.9,High Activity,11.0,4.0,25.80896016960701,Overweight,Fat Loss,1708.625,1.81,3092.61125,3,2,1.81,181-200,71-100
44,Female,165.1,70.3,High Activity,8.0,0.0,25.790584125546943,Overweight,Fat Loss,1418.6169,1.81,2567.696589,3,2,1.81,166-180,71-100
65,Male,170.2,81.6,High Activity,48.0,0.0,28.168975187827687,Overweight,Fat Loss,1629.342,1.81,2949.1090200000003,3,2,1.81,166-180,71-100
56,Male,154.9,90.7,High Activity,14.0,2.0,37.80110119150571,Obese,Fat Loss,1728.923,1.81,3129.35063,3,3,1.81,150-165,71-100
54,Male,167.6,70.3,High Activity,6.0,3.0,25.026913722295955,Overweight,Fat Loss,1527.9255,1.81,2765.5451550000002,3,2,1.81,166-180,71-100
28,Female,160.0,49.9,High Activity,10.0,1.0,19.4921875,Normal,Fat Loss,1283.4583,1.81,2323.059523,3,1,1.8099999999999998,150-165,40-70
60,Male,175.3,90.7,High Activity,5.0,2.0,29.515045351315276,Overweight,Fat Loss,1804.1146000000003,1.81,3265.4474260000006,3,2,1.81,166-180,71-100
54,Male,190.5,95.3,High Activity,55.0,6.0,26.26049696543837,Overweight,Fat Loss,1972.7476000000001,1.81,3570.6731560000003,3,2,1.81,181-200,71-100
18,Female,170.2,59.0,High Activity,7.0,0.0,20.36727372649306,Normal,Fat Loss,1442.5056,1.81,2610.935136,3,1,1.81,166-180,40-70
41,Female,170.2,63.5,High Activity,15.0,0.0,21.92070985817473,Normal,Fat Loss,1384.5271,1.81,2505.994051,3,1,1.81,166-180,40-70
38,Male,162.6,77.1,Moderate Activity,3.0,0.0,29.161730731698466,Overweight,Fat Loss,1685.8620999999998,1.55,2613.0862549999997,2,2,1.55,150-165,71-100
48,Male,188.0,102.1,High Activity,20.0,10.0,28.88750565866908,Overweight,Fat Loss,2085.9117,1.81,3775.5001770000003,3,2,1.81,181-200,101-150
32,Male,188.0,99.8,High Activity,10.0,0.0,28.236758714350387,Overweight,Fat Loss,2145.9306000000006,1.81,3884.134386000001,3,2,1.81,181-200,71-100
29,Male,182.9,77.1,High Activity,10.0,0.0,23.04766681981956,Normal,Fat Loss,1834.3748,1.81,3320.2183880000002,3,1,1.81,181-200,71-100
43,Female,160.0,54.4,High Activity,10.0,3.0,21.25,Normal,Fat Loss,1260.1198,1.81,2280.8168379999997,3,1,1.8099999999999998,150-165,40-70
29,Male,190.5,104.3,High Activity,2.0,5.0,28.740501925448296,Overweight,Fat Loss,2235.2456,1.81,4045.7945360000003,3,2,1.81,181-200,101-150
40,Male,172.7,68.0,High Activity,6.0,3.0,22.799443023018387,Normal,Fat Loss,1601.0653,1.81,2897.928193,3,1,1.81,166-180,40-70
48,Male,185.4,97.5,High Activity,40.0,5.0,28.365154673006494,Overweight,Fat Loss,2011.8081000000002,1.81,3641.3726610000003,3,2,1.81,181-200,71-100
38,Female,162.6,54.4,High Activity,11.0,3.0,20.575851514972715,Normal,Fat Loss,1289.8246,1.81,2334.582526,3,1,1.8100000000000003,150-165,40-70
27,Female,154.9,54.4,High Activity,5.0,5.0,22.672325301189748,Normal,Fat Loss,1313.6,1.81,2377.616,3,1,1.81,150-165,40-70
52,Female,154.9,104.3,Moderate Activity,3.0,0.0,43.46918251680314,Obese,Fat Loss,1666.7753,1.55,2583.501715,2,3,1.5499999999999998,150-165,101-150
43,Female,170.2,55.8,High Activity,10.0,5.0,19.26260803285276,Normal,Fat Loss,1304.6652,1.81,2361.444012,3,1,1.81,166-180,40-70
45,Female,165.1,90.7,High Activity,10.0,2.0,33.27462276226328,Obese,Fat Loss,1602.9257000000002,1.81,2901.2955170000005,3,3,1.81,166-180,71-100
42,Male,193.0,104.3,High Activity,20.0,3.0,28.00075169803216,Overweight,Fat Loss,2173.4421,1.81,3933.9302010000006,3,2,1.81,181-200,101-150
43,Female,154.9,74.8,Moderate Activity,4.0,0.0,31.174447289135905,Obese,Fat Loss,1432.9587999999999,1.55,2221.08614,2,3,1.55,150-165,71-100
58,Male,182.9,77.1,High Activity,4.0,4.0,23.04766681981956,Normal,Fat Loss,1669.7418000000002,1.81,3022.2326580000004,3,1,1.81,181-200,71-100
43,Male,188.0,90.7,High Activity,15.0,3.0,25.662064282480763,Overweight,Fat Loss,1961.5709000000002,1.81,3550.443329,3,2,1.8099999999999998,181-200,71-100
56,Male,154.9,95.3,High Activity,10.0,10.0,39.71824634565043,Obese,Fat Loss,1790.5492000000002,1.81,3240.8940520000006,3,3,1.81,150-165,71-100
51,Female,165.1,69.4,High Activity,15.0,1.0,25.4604059503977,Overweight,Fat Loss,1379.9846000000002,1.81,2497.7721260000003,3,2,1.8099999999999998,166-180,40-70
47,Male,180.3,97.5,High Activity,5.0,2.0,29.992534166110644,Overweight,Fat Loss,1993.0102000000002,1.81,3607.3484620000004,3,2,1.81,181-200,71-100
46,Male,175.3,81.6,High Activity,10.0,5.0,26.553778397655197,Overweight,Fat Loss,1761.6799,1.81,3188.6406190000002,3,2,1.81,166-180,71-100
54,Female,167.6,52.2,High Activity,10.0,0.0,18.58328444244451,Normal,Fat Loss,1215.6912,1.81,2200.401072,3,1,1.81,166-180,40-70
45,Male,154.9,68.0,High Activity,40.0,40.0,28.340406626487187,Overweight,Fat Loss,1487.2581000000002,1.81,2691.9371610000003,3,2,1.8099999999999998,150-165,40-70
65,Female,152.4,55.3,High Activity,21.0,0.0,23.809769841761906,Normal,Fat Loss,1149.6372999999999,1.81,2080.843513,3,1,1.81,150-165,40-70
50,Male,182.9,86.2,Moderate Activity,4.0,0.0,25.767949155232767,Overweight,Fat Loss,1837.0705000000003,1.55,2847.4592750000006,2,2,1.55,181-200,71-100
51,Male,154.9,94.8,High Activity,20.0,3.0,39.509861002808606,Obese,Fat Loss,1812.2357000000002,1.81,3280.1466170000003,3,3,1.81,150-165,71-100
37,Male,154.9,86.2,High Activity,32.0,0.0,35.92563310592935,Obese,Fat Loss,1776.4995000000004,1.81,3215.4640950000007,3,3,1.81,150-165,71-100
36,Female,154.9,76.7,Moderate Activity,3.0,1.0,31.96631159193481,Obese,Fat Loss,1480.8381,1.55,2295.299055,2,3,1.55,150-165,71-100
47,Female,182.9,77.1,High Activity,8.0,3.0,23.04766681981956,Normal,Fat Loss,1523.6508999999999,1.81,2757.808129,3,1,1.8100000000000003,181-200,71-100
44,Male,182.9,90.7,Low Activity,2.0,0.0,27.113143716700836,Overweight,Fat Loss,1931.4190000000003,1.29,2491.5305100000005,1,2,1.29,181-200,71-100
48,Female,162.6,52.2,High Activity,8.0,0.0,19.743739872823085,Normal,Fat Loss,1226.1812,1.81,2219.387972,3,1,1.81,150-165,40-70
63,Male,180.3,77.1,High Activity,10.0,1.0,23.717173171355185,Normal,Fat Loss,1628.8794000000003,1.81,2948.2717140000004,3,1,1.81,181-200,71-100
26,Female,167.6,106.6,High Activity,40.0,4.0,37.94977244376599,Obese,Fat Loss,1839.968,1.81,3330.3420800000004,3,3,1.81,166-180,101-150
55,Male,167.6,74.8,High Activity,30.0,10.0,26.628921001817037,Overweight,Fat Loss,1582.535,1.81,2864.38835,3,2,1.81,166-180,71-100
42,Female,167.6,59.0,High Activity,7.0,6.0,21.00409544260969,Normal,Fat Loss,1330.5308,1.81,2408.260748,3,1,1.81,166-180,40-70
