age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,workout_template_id,nutrition_template_id,tdee_bmr_ratio,height_bin,weight_bin,split,gender_encoded,combo_stratify,age_group,data_source,goal_encoded,BMI_Goal_interaction,Age_Activity_interaction,BMI_Activity_interaction,Age_Goal_interaction,BMR_per_weight,activity_efficiency,BMI_deviation,weight_height_ratio,metabolic_score,high_metabolism,vigorous_activity,very_active,young_adult,optimal_BMI
31,Male,182.9,86.2,High Activity,20.0,0.0,25.767949155232767,Overweight,Fat Loss,1944.9335,1.81,3520.329635,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,62,51.535898310465534,0,22.563033642691416,1.0,3.267949155232767,0.47129579004920724,0.7278397949255295,1,0,0,0,0
27,Male,182.9,90.7,High Activity,10.0,0.0,27.11314371670084,Overweight,Fat Loss,2027.9280000000003,1.81,3670.549680000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,54,54.22628743340168,0,22.35863285556781,1.0000000000000002,4.61314371670084,0.49589939857845816,0.8280975131691781,1,0,0,1,0
25,Female,172.7,74.8,High Activity,8.0,0.0,25.079387325320223,Overweight,Fat Loss,1566.0431999999998,1.81,2834.538192,3.0,2.0,1.8100000000000005,166-180,71-100,train,,,,,0,0.0,50,50.158774650640446,0,20.9364064171123,1.0,2.579387325320223,0.43312101910828027,0.8374562566844919,1,0,0,1,0
39,Male,175.3,77.1,High Activity,56.0,4.0,25.089415618372737,Overweight,Fat Loss,1741.1324000000002,1.81,3151.4496440000003,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,78,50.178831236745474,0,22.58278080415046,1.0,2.589415618372737,0.4398174557900741,0.5790456616448836,1,0,0,0,0
63,Male,182.9,86.2,High Activity,12.0,0.0,25.767949155232767,Overweight,Fat Loss,1763.2695000000003,1.81,3191.5177950000007,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,126,51.535898310465534,0,20.455562645011604,1.0,3.267949155232767,0.47129579004920724,0.3246914705557397,1,0,0,0,0
44,Male,172.7,77.1,High Activity,5.0,0.0,25.850544956981143,Overweight,Fat Loss,1700.27,1.81,3077.4887,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,88,51.701089913962285,0,22.052788586251623,1.0,3.3505449569811425,0.44643891140706427,0.5011997405966278,1,0,0,0,0
24,Male,185.4,86.2,High Activity,6.0,6.0,25.07770597757087,Overweight,Fat Loss,1996.67,1.81,3613.9727,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,48,50.15541195514174,0,23.16322505800464,0.9999999999999999,2.5777059775708686,0.46494066882416396,0.9651343774168599,1,0,0,1,0
58,Female,172.7,74.8,High Activity,30.0,0.0,25.079387325320223,Overweight,Fat Loss,1423.1531999999995,1.81,2575.9072919999994,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,116,50.158774650640446,0,19.026112299465236,1.0,2.579387325320223,0.43312101910828027,0.32803641895629715,1,0,0,0,0
56,Male,185.4,93.0,High Activity,48.0,5.0,27.0559936880985,Overweight,Fat Loss,1906.1056,1.81,3450.0511360000005,3.0,2.0,1.8100000000000005,181-200,71-100,train,,,,,0,0.0,112,54.111987376197,0,20.495759139784948,1.0,4.5559936880985,0.5016181229773463,0.3659956989247312,1,0,0,0,0
57,Female,162.6,77.1,High Activity,12.0,5.0,29.161730731698466,Overweight,Fat Loss,1417.4615,1.81,2565.605315,3.0,2.0,1.81,150-165,71-100,train,,,,,0,0.0,114,58.32346146339693,0,18.38471465629053,1.0,6.661730731698466,0.47416974169741694,0.32253885361913215,1,0,0,0,0
44,Male,180.3,88.5,High Activity,50.0,5.0,27.22399255077736,Overweight,Fat Loss,1889.4682000000005,1.81,3419.9374420000004,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,88,54.44798510155472,0,21.34992316384181,0.9999999999999999,4.723992550777361,0.49084858569051576,0.4852255264509503,1,0,0,0,0
52,Male,185.4,95.3,High Activity,50.0,0.0,27.72512041371814,Overweight,Fat Loss,1959.6267,1.81,3546.924327,3.0,2.0,,,,train,0.0,Fat Loss_High Activity_Overweight,,,0,0.0,104,55.45024082743628,0,20.562714585519412,1.0,5.225120413718141,0.5140237324703344,0.39543681895229643,1,0,0,0,0
54,Female,154.9,66.2,High Activity,17.0,0.0,27.59021939225665,Overweight,Fat Loss,1305.8046000000002,1.81,2363.506326,3.0,2.0,1.81,150-165,40-70,train,,,,,0,0.0,108,55.1804387845133,0,19.725145015105742,1.0,5.09021939225665,0.4273724983860555,0.3652804632426989,1,0,0,0,0
52,Female,172.7,81.6,High Activity,7.0,3.0,27.359331627622065,Overweight,Fat Loss,1512.0127999999995,1.81,2736.7431679999995,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,104,54.71866325524413,0,18.529568627450974,1.0000000000000002,4.8593316276220655,0.472495657209033,0.3563378582202111,1,0,0,0,0
56,Male,172.7,86.2,High Activity,8.0,1.0,28.901646890943898,Overweight,Fat Loss,1754.0586999999998,1.81,3174.846247,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,112,57.803293781887795,0,20.348708816705333,1.0,6.401646890943898,0.4991314418066011,0.36336980029830956,1,0,0,0,0
27,Female,165.1,79.4,High Activity,24.0,0.0,29.12905234094492,Overweight,Fat Loss,1576.3746,1.81,2853.238026,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,54,58.25810468188984,0,19.853584382871535,0.9999999999999999,6.62905234094492,0.48092065414900065,0.7353179401063532,1,0,0,1,0
33,Male,182.9,83.9,High Activity,50.0,0.0,25.0804052682602,Overweight,Fat Loss,1902.7664000000004,1.81,3444.007184000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,66,50.1608105365204,0,22.678979737783077,1.0,2.5804052682602006,0.458720612356479,0.6872418102358508,1,0,0,0,0
54,Female,180.3,86.2,High Activity,10.0,3.0,26.516476360192183,Overweight,Fat Loss,1569.4338,1.81,2840.675178,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,108,53.032952720384365,0,18.206888631090486,1.0,4.016476360192183,0.4780920687742651,0.33716460427945344,1,0,0,0,0
63,Female,167.6,72.6,High Activity,7.0,0.0,25.84571744294006,Overweight,Fat Loss,1365.36,1.81,2471.3016,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,126,51.69143488588012,0,18.806611570247934,1.0,3.3457174429400602,0.4331742243436754,0.29851764397218944,1,0,0,0,0
60,Male,180.3,82.6,High Activity,10.0,0.0,25.409059714058863,Overweight,Fat Loss,1719.5939000000003,1.81,3112.464959000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,120,50.818119428117726,0,20.818328087167075,1.0,2.9090597140588628,0.45812534664448135,0.3469721347861179,1,0,0,0,0
57,Male,175.3,83.9,High Activity,5.0,5.0,27.302230484844006,Overweight,Fat Loss,1730.0460000000005,1.81,3131.3832600000005,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,114,54.60446096968801,0,20.62033373063171,0.9999999999999999,4.8022304848440065,0.47860810039931545,0.36176024088827563,1,0,0,0,0
29,Male,185.4,90.7,High Activity,20.0,0.0,26.386866962478862,Overweight,Fat Loss,2028.5715,1.81,3671.714415,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,58,52.773733924957725,0,22.365727673649392,1.0,3.8868669624788623,0.4892125134843581,0.7712319887465308,1,0,0,1,0
60,Male,182.9,83.9,High Activity,5.0,10.0,25.0804052682602,Overweight,Fat Loss,1749.4874000000004,1.81,3166.5721940000008,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,120,50.1608105365204,0,20.852054827175213,1.0,2.5804052682602006,0.458720612356479,0.3475342471195869,1,0,0,0,0
54,Male,182.9,89.4,High Activity,4.0,3.0,26.724531954498943,Overweight,Fat Loss,1857.2329,1.81,3361.591549,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,108,53.449063908997886,0,20.77441722595078,1.0,4.224531954498943,0.48879168944778567,0.38471143011019965,1,0,0,0,0
51,Female,162.6,68.0,High Activity,18.0,0.0,25.719814393715897,Overweight,Fat Loss,1359.2938,1.81,2460.3217780000004,3.0,2.0,1.81,150-165,40-70,train,,,,,0,0.0,102,51.43962878743179,0,19.989614705882353,1.0000000000000002,3.2198143937158967,0.4182041820418204,0.39195322952710493,1,0,0,0,0
59,Male,182.9,83.9,High Activity,5.0,2.0,25.0804052682602,Overweight,Fat Loss,1755.1644000000003,1.81,3176.8475640000006,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,118,50.1608105365204,0,20.91971871275328,1.0,2.5804052682602006,0.458720612356479,0.3545715036059878,1,0,0,0,0
57,Male,170.2,77.1,High Activity,20.0,0.0,26.61553905614601,Overweight,Fat Loss,1614.4715,1.81,2922.193415,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,114,53.23107811229202,0,20.93996757457847,1.0,4.115539056146009,0.45299647473560517,0.3673678521855872,1,0,0,0,0
48,Male,180.3,83.9,High Activity,40.0,3.0,25.80896016960701,Overweight,Fat Loss,1805.134,1.81,3267.29254,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,96,51.61792033921402,0,21.515303933253872,1.0,3.3089601696070083,0.4653355518580144,0.44823549860945566,1,0,0,0,0
64,Female,162.6,68.0,High Activity,10.0,6.0,25.719814393715897,Overweight,Fat Loss,1303.0038,1.81,2358.436878,3.0,2.0,1.81,150-165,40-70,train,,,,,0,0.0,128,51.43962878743179,0,19.161820588235294,1.0,3.2198143937158967,0.4182041820418204,0.29940344669117647,1,0,0,0,0
55,Female,172.7,81.6,High Activity,8.0,0.0,27.359331627622065,Overweight,Fat Loss,1499.0227999999995,1.81,2713.2312679999995,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,110,54.71866325524413,0,18.37037745098039,1.0000000000000002,4.8593316276220655,0.472495657209033,0.33400686274509794,1,0,0,0,0
30,Male,180.3,90.7,High Activity,10.0,6.0,27.900747167858825,Overweight,Fat Loss,1998.4196,1.81,3617.139476,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,60,55.80149433571765,0,22.033292171995587,1.0,5.400747167858825,0.5030504714364947,0.734443072399853,1,0,0,1,0
39,Male,180.3,81.6,High Activity,7.0,0.0,25.10144397902183,Overweight,Fat Loss,1825.4139,1.81,3303.999159,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,78,50.20288795804366,0,22.370268382352943,1.0,2.6014439790218304,0.45257903494176366,0.573596625188537,1,0,0,0,0
62,Female,154.9,70.3,High Activity,8.0,0.0,29.298979203559547,Overweight,Fat Loss,1309.0773,1.81,2369.429913,3.0,2.0,1.81,150-165,71-100,train,,,,,0,0.0,124,58.597958407119094,0,18.621298719772405,1.0,6.798979203559547,0.4538411878631375,0.3003435277382646,1,0,0,0,0
46,Male,188.0,99.8,High Activity,12.0,0.0,28.236758714350387,Overweight,Fat Loss,2066.4526000000005,1.81,3740.279206000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,92,56.473517428700774,0,20.70593787575151,1.0,5.736758714350387,0.5308510638297872,0.45012908425546755,1,0,0,0,0
32,Male,180.3,81.6,High Activity,6.0,0.0,25.10144397902183,Overweight,Fat Loss,1865.1529,1.81,3375.926749,3.0,2.0,,,,train,0.0,Fat Loss_High Activity_Overweight,,,0,0.0,64,50.20288795804366,0,22.857265931372552,1.0,2.6014439790218304,0.45257903494176366,0.7142895603553923,1,0,0,0,0
36,Male,185.4,98.9,High Activity,7.0,1.0,28.772449201644537,Overweight,Fat Loss,2098.6879000000004,1.81,3798.625099000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,72,57.544898403289075,0,21.220302325581397,1.0,6.2724492016445375,0.5334412081984897,0.589452842377261,1,0,0,0,0
46,Female,162.6,77.1,High Activity,8.0,1.0,29.161730731698466,Overweight,Fat Loss,1465.0914999999998,1.81,2651.8156149999995,3.0,2.0,1.81,150-165,71-100,train,,,,,0,0.0,92,58.32346146339693,0,19.002483787289233,1.0,6.661730731698466,0.47416974169741694,0.41309747363672245,1,0,0,0,0
55,Male,182.9,88.5,High Activity,2.0,3.0,26.455493042205333,Overweight,Fat Loss,1839.4986000000008,1.81,3329.492466000001,3.0,2.0,,,,train,0.0,Fat Loss_High Activity_Overweight,,,0,0.0,110,52.910986084410666,0,20.785294915254248,0.9999999999999999,3.955493042205333,0.48387096774193544,0.3779144530046227,1,0,0,0,0
36,Male,170.2,83.9,High Activity,7.0,0.0,28.96295365513166,Overweight,Fat Loss,1824.7881,1.81,3302.8664610000005,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,72,57.92590731026332,0,21.749560190703217,1.0000000000000002,6.46295365513166,0.49294947121034083,0.604154449741756,1,0,0,0,0
59,Female,162.6,69.9,High Activity,12.0,1.0,26.438456266481488,Overweight,Fat Loss,1342.2231,1.81,2429.423811,3.0,2.0,1.8100000000000005,150-165,40-70,train,,,,,0,0.0,118,52.876912532962976,0,19.202047210300428,1.0,3.938456266481488,0.429889298892989,0.32545842729322755,1,0,0,0,0
63,Male,188.0,90.7,High Activity,50.0,5.0,25.662064282480763,Overweight,Fat Loss,1848.0309,1.81,3344.9359290000007,3.0,2.0,1.8100000000000005,181-200,71-100,train,,,,,0,0.0,126,51.324128564961526,0,20.375202866593163,1.0000000000000002,3.162064282480763,0.4824468085106383,0.3234159185173518,1,0,0,0,0
45,Female,167.6,81.6,High Activity,5.0,0.0,29.049732001982218,Overweight,Fat Loss,1526.523,1.81,2763.00663,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,90,58.099464003964435,0,18.707389705882353,1.0,6.549732001982218,0.48687350835322196,0.41571977124183007,1,0,0,0,0
25,Male,188.0,88.5,High Activity,6.0,6.0,25.039610683567226,Overweight,Fat Loss,2034.2835,1.81,3682.053135000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,50,50.07922136713445,0,22.986254237288136,1.0000000000000002,2.5396106835672256,0.47074468085106386,0.9194501694915255,1,0,0,1,0
53,Male,182.9,86.2,High Activity,20.0,3.0,25.767949155232767,Overweight,Fat Loss,1820.0395000000003,1.81,3294.271495000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,106,51.535898310465534,0,21.114147331786548,1.0,3.267949155232767,0.47129579004920724,0.3983801383355952,1,0,0,0,0
58,Male,167.6,71.7,High Activity,5.0,0.0,25.52531598703585,Overweight,Fat Loss,1523.9733,1.81,2758.391673,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,116,51.0506319740717,0,21.254857740585773,1.0,3.0253159870358495,0.4278042959427208,0.36646306449285815,1,0,0,0,0
42,Male,175.3,90.7,High Activity,8.0,3.0,29.51504535131528,Overweight,Fat Loss,1906.3006000000005,1.81,3450.4040860000005,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,84,59.03009070263056,0,21.017647188533633,0.9999999999999999,7.01504535131528,0.5173987450085568,0.5004201711555627,1,0,0,0,0
48,Male,175.3,78.0,High Activity,5.0,2.0,25.38228817422923,Overweight,Fat Loss,1702.0967000000005,1.81,3080.795027000001,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,96,50.76457634845846,0,21.82175256410257,1.0,2.882288174229231,0.4449515116942384,0.4546198450854702,1,0,0,0,0
63,Female,167.6,72.6,High Activity,40.0,0.0,25.84571744294006,Overweight,Fat Loss,1365.36,1.81,2471.3016,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,126,51.69143488588012,0,18.806611570247934,1.0,3.3457174429400602,0.4331742243436754,0.29851764397218944,1,0,0,0,0
49,Male,193.0,111.1,High Activity,20.0,0.0,29.82630406185401,Overweight,Fat Loss,2224.8027,1.81,4026.892887,3.0,2.0,1.81,181-200,101-150,train,,,,,0,0.0,98,59.65260812370802,0,20.02522682268227,0.9999999999999999,7.32630406185401,0.5756476683937823,0.4086780984220872,1,0,0,0,0
51,Female,167.6,78.9,High Activity,5.0,0.0,28.08852763426957,Overweight,Fat Loss,1475.5761,1.81,2670.792741,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,102,56.17705526853914,0,18.701851711026613,1.0,5.588527634269571,0.470763723150358,0.36670297472601204,1,0,0,0,0
41,Male,182.9,86.2,High Activity,6.0,1.0,25.767949155232767,Overweight,Fat Loss,1888.1635,1.81,3417.5759350000003,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,82,51.535898310465534,0,21.904448955916475,1.0,3.267949155232767,0.47129579004920724,0.5342548525833286,1,0,0,0,0
45,Female,172.7,81.6,High Activity,35.0,5.0,27.359331627622065,Overweight,Fat Loss,1542.3228,1.81,2791.604268,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,90,54.71866325524413,0,18.901014705882353,1.0,4.8593316276220655,0.472495657209033,0.4200225490196079,1,0,0,0,0
48,Male,185.4,97.5,High Activity,40.0,5.0,28.365154673006494,Overweight,Fat Loss,2011.8081,1.81,3641.372661,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,96,56.73030934601299,0,20.63392923076923,1.0,5.865154673006494,0.5258899676375405,0.42987352564102566,1,0,0,0,0
42,Male,175.3,90.7,High Activity,8.0,0.0,29.515045351315276,Overweight,Fat Loss,1906.3006000000005,1.81,3450.4040860000005,3.0,2.0,,,,train,0.0,Fat Loss_High Activity_Overweight,,,0,0.0,84,59.03009070263055,0,21.017647188533633,0.9999999999999999,7.015045351315276,0.5173987450085568,0.5004201711555627,1,0,0,0,0
45,Male,182.9,90.7,High Activity,5.0,3.0,27.11314371670084,Overweight,Fat Loss,1925.7420000000004,1.81,3485.5930200000007,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,90,54.22628743340168,0,21.231995589856673,1.0,4.61314371670084,0.49589939857845816,0.47182212421903724,1,0,0,0,0
52,Female,162.6,68.0,High Activity,0.0,8.0,25.719814393715897,Overweight,Fat Loss,1354.9638,1.81,2452.484478,3.0,2.0,1.81,150-165,40-70,train,,,,,0,0.0,104,51.43962878743179,0,19.92593823529412,1.0,3.2198143937158967,0.4182041820418204,0.3831911199095023,1,0,0,0,0
60,Male,182.9,94.3,High Activity,25.0,3.0,28.18929936587529,Overweight,Fat Loss,1888.8162,1.81,3418.7573220000004,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,120,56.37859873175058,0,20.029864262990458,1.0000000000000002,5.689299365875289,0.5155822854018589,0.33383107104984094,1,0,0,0,0
62,Male,182.9,83.9,High Activity,15.0,0.0,25.0804052682602,Overweight,Fat Loss,1738.1334000000004,1.81,3146.0214540000006,3.0,2.0,,,,train,0.0,Fat Loss_High Activity_Overweight,,,0,0.0,124,50.1608105365204,0,20.716727056019074,1.0,2.5804052682602006,0.458720612356479,0.33414075896804957,1,0,0,0,0
29,Female,188.0,90.7,High Activity,20.0,8.0,25.662064282480763,Overweight,Fat Loss,1743.1499,1.81,3155.1013190000003,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,58,51.324128564961526,0,19.218852260198453,1.0000000000000002,3.162064282480763,0.4824468085106383,0.6627190434551191,1,0,0,1,0
25,Male,190.5,99.8,High Activity,10.0,30.0,27.50049944544333,Overweight,Fat Loss,2197.6671,1.81,3977.777451,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,50,55.00099889088666,0,22.0207124248497,0.9999999999999999,5.000499445443332,0.5238845144356955,0.880828496993988,1,0,0,1,0
22,Male,180.3,95.3,High Activity,20.0,10.0,29.315779549029173,Overweight,Fat Loss,2105.4618000000005,1.81,3810.885858000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,44,58.63155909805835,0,22.092988457502628,1.0,6.815779549029173,0.5285635052689961,1.0042267480683014,1,0,0,1,0
45,Male,167.6,71.2,High Activity,25.0,15.0,25.347315178200173,Overweight,Fat Loss,1591.0758,1.81,2879.8471980000004,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,90,50.694630356400346,0,22.346570224719102,1.0,2.847315178200173,0.4248210023866349,0.4965904494382023,1,0,0,0,0
51,Male,180.3,90.7,High Activity,3.0,3.0,27.900747167858825,Overweight,Fat Loss,1879.2026,1.81,3401.356706,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,102,55.80149433571765,0,20.71888202866593,1.0,5.400747167858825,0.5030504714364947,0.40625258879737125,1,0,0,0,0
48,Male,188.0,102.1,High Activity,20.0,10.0,28.88750565866908,Overweight,Fat Loss,2085.9117,1.81,3775.500177,3.0,2.0,1.81,181-200,101-150,train,,,,,0,0.0,96,57.77501131733816,0,20.430085210577868,0.9999999999999999,6.387505658669081,0.5430851063829787,0.4256267752203723,1,0,0,0,0
42,Female,160.0,72.6,High Activity,20.0,12.0,28.359375,Overweight,Fat Loss,1432.7451999999998,1.81,2593.268812,3.0,2.0,1.81,150-165,71-100,train,,,,,0,0.0,84,56.71875,0,19.734782369146004,1.0,5.859375,0.45375,0.4698757706939525,1,0,0,0,0
62,Male,175.3,86.2,High Activity,5.0,0.0,28.050682572032816,Overweight,Fat Loss,1732.4741000000006,1.81,3135.778121000001,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,124,56.10136514406563,0,20.098307424593973,1.0,5.550682572032816,0.4917284654877353,0.32416624878377376,1,0,0,0,0
56,Male,170.2,77.1,High Activity,35.0,3.0,26.61553905614601,Overweight,Fat Loss,1620.1485,1.81,2932.468785,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,112,53.23107811229202,0,21.013599221789885,1.0,4.115539056146009,0.45299647473560517,0.37524284324624796,1,0,0,0,0
42,Female,170.2,81.6,High Activity,5.0,0.0,28.168975187827687,Overweight,Fat Loss,1547.5677999999998,1.81,2801.0977179999995,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,84,56.337950375655375,0,18.965291666666666,1.0,5.668975187827687,0.4794359576968273,0.45155456349206347,1,0,0,0,0
59,Male,180.3,81.6,High Activity,9.0,9.0,25.10144397902183,Overweight,Fat Loss,1711.8739,1.81,3098.491759,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,118,50.20288795804366,0,20.978846813725493,1.0,2.6014439790218304,0.45257903494176366,0.35557367480890667,1,0,0,0,0
52,Female,170.2,81.6,High Activity,15.0,0.0,28.168975187827687,Overweight,Fat Loss,1504.2678,1.81,2722.724718,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,104,56.337950375655375,0,18.434654411764708,0.9999999999999998,5.668975187827687,0.4794359576968273,0.354512584841629,1,0,0,0,0
29,Female,167.6,77.1,High Activity,9.0,0.0,27.44772472246114,Overweight,Fat Loss,1554.1915,1.81,2813.086615,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,58,54.89544944492228,0,20.15812581063554,1.0000000000000002,4.947724722461139,0.46002386634844866,0.6951077865736394,1,0,0,1,0
20,Male,157.5,49.9,High Activity,20.0,0.0,20.115898211136308,Normal,Fat Loss,1399.1748000000002,1.81,2532.5063880000007,3.0,1.0,1.8100000000000005,150-165,40-70,train,,,,,0,0.0,40,40.231796422272616,0,28.039575150300607,1.0,2.384101788863692,0.31682539682539684,1.4019787575150302,1,0,0,1,1
39,Female,154.9,53.5,High Activity,5.0,0.0,22.29723168407448,Normal,Fat Loss,1253.3177,1.81,2268.5050370000004,3.0,1.0,1.8100000000000005,150-165,40-70,train,,,,,0,0.0,78,44.59446336814896,0,23.42649906542056,1.0,0.20276831592552114,0.34538411878631375,0.6006794632159118,1,0,0,0,1
40,Female,167.6,68.0,High Activity,5.0,0.0,24.20811000165185,Normal,Fat Loss,1422.4138,1.81,2574.568978,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,80,48.4162200033037,0,20.91785,0.9999999999999998,1.7081100016518498,0.405727923627685,0.5229462500000001,1,0,0,0,1
40,Male,167.6,65.8,High Activity,5.0,2.0,23.42490644277488,Normal,Fat Loss,1547.1170000000002,1.81,2800.2817700000005,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,80,46.84981288554976,0,23.512416413373863,1.0,0.9249064427748799,0.3926014319809069,0.5878104103343466,1,0,0,0,1
53,Female,157.5,58.1,High Activity,2.0,3.0,23.42151675485009,Normal,Fat Loss,1243.2887,1.81,2250.352547,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,106,46.84303350970018,0,21.39911703958692,1.0,0.9215167548500887,0.3688888888888889,0.4037569252752249,1,0,0,0,1
65,Male,175.3,72.6,High Activity,10.0,0.0,23.62505283909028,Normal,Fat Loss,1533.2439,1.81,2775.171459,3.0,1.0,1.81,166-180,71-100,train,,,,,0,0.0,130,47.25010567818056,0,21.119061983471074,1.0,1.12505283909028,0.4141471762692526,0.324908645899555,1,0,0,0,1
47,Female,170.2,61.2,High Activity,15.0,1.0,21.126731390870766,Normal,Fat Loss,1337.2790000000002,1.81,2420.4749900000006,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,94,42.25346278174153,0,21.850964052287583,1.0,1.3732686091292337,0.3595769682726205,0.4649141287720763,1,0,0,0,1
29,Female,165.1,68.0,High Activity,3.0,10.0,24.946795455721087,Normal,Fat Loss,1462.2988000000005,1.81,2646.7608280000004,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,58,49.893590911442175,0,21.504394117647067,0.9999999999999998,2.4467954557210874,0.4118715929739552,0.7415308316430023,1,0,0,1,0
22,Male,160.0,61.2,High Activity,15.0,0.0,23.90625,Normal,Fat Loss,1551.2044,1.81,2807.6799640000004,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,44,47.8125,0,25.346477124183007,1.0,1.40625,0.3825,1.152112596553773,1,0,0,1,1
41,Female,167.6,65.8,High Activity,5.0,5.0,23.42490644277488,Normal,Fat Loss,1397.7404,1.81,2529.910124,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,82,46.84981288554976,0,21.242255319148935,1.0,0.9249064427748799,0.3926014319809069,0.5181037882719253,1,0,0,0,1
43,Male,188.0,77.1,High Activity,25.0,5.0,21.814169307378904,Normal,Fat Loss,1779.3717,1.81,3220.6627770000005,3.0,1.0,1.81,181-200,71-100,train,,,,,0,0.0,86,43.62833861475781,0,23.078750972762645,1.0000000000000002,0.6858306926210957,0.41010638297872337,0.536715138901457,1,0,0,0,1
51,Female,157.5,59.0,High Activity,48.0,0.0,23.784328546233308,Normal,Fat Loss,1260.271,1.81,2281.09051,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,102,47.568657092466616,0,21.360525423728813,1.0,1.2843285462333078,0.3746031746031746,0.41883383183781986,1,0,0,0,1
19,Male,188.0,74.8,High Activity,25.0,30.0,21.16342236306021,Normal,Fat Loss,1884.8066,1.81,3411.4999460000004,3.0,1.0,,,,train,0.0,Fat Loss_High Activity_Normal,,,0,0.0,38,42.32684472612042,0,25.19794919786096,1.0000000000000002,1.33657763693979,0.3978723404255319,1.326207852518998,1,0,0,1,1
58,Female,172.7,68.0,High Activity,8.0,0.0,22.799443023018387,Normal,Fat Loss,1360.2736,1.81,2462.095216,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,116,45.598886046036775,0,20.004023529411764,1.0,0.2994430230183873,0.3937463810075275,0.3448969574036511,1,0,0,0,1
35,Female,170.2,59.0,High Activity,15.0,7.0,20.36727372649306,Normal,Fat Loss,1368.8956,1.81,2477.7010360000004,3.0,1.0,1.8100000000000005,166-180,40-70,train,,,,,0,0.0,70,40.73454745298612,0,23.20162033898305,1.0,2.1327262735069397,0.3466509988249119,0.6629034382566587,1,0,0,0,1
